"city","routeuid","routeid","subrouteid","direction","sequence","fromstopid","tostopid","distance","updatetime","etl_dtm"
Kaohsiung,KHH8121,"8121","8121",0,3,"1081213061","108121159231",717.43,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,4,"108121159231","1081217331",271.88,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,5,"1081217331","1081217371",403.68,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,6,"1081217371","1081217381",401.37,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,7,"1081217381","1081217401",321.76,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,8,"1081217401","108121119901",209.49,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,9,"108121119901","108121117931",567.45,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,10,"108121117931","10812124751",644.15,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,11,"10812124751","108121191961",490.19,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,12,"108121191961","10812145231",322.92,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,13,"10812145231","108121159211",7928.87,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,14,"108121159211","10812121821",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,15,"10812121821","10812121831",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,16,"10812121831","10812124781",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,17,"10812124781","10812121841",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,18,"10812121841","10812121851",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,19,"10812121851","10812121931",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,20,"10812121931","10812121891",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,21,"10812121891","10812121881",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,22,"10812121881","10812138051",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,23,"10812138051","10812121871",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,24,"10812121871","10812121861",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,25,"10812121861","10812121951",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,26,"10812121951","10812121961",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,27,"10812121961","10812121991",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,28,"10812121991","10812121971",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,29,"10812121971","10812121981",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",0,30,"10812121981","108121131401",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",1,1,,"10812121302",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",1,2,"10812121302","10812145342",434.04,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",1,3,"10812145342","108121141842",331.78,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",1,4,"108121141842","10812124752",460.24,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",1,5,"10812124752","108121119832",636.52,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",1,6,"108121119832","108121120032",576.3,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",1,7,"108121120032","1081218142",186.09,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",1,8,"1081218142","1081218152",331.02,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",1,9,"1081218152","1081218182",448.87,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",1,10,"1081218182","1081218222",398.62,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",1,11,"1081218222","108121160702",278.37,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",1,12,"108121160702","1081213852",326.72,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8121,"8121","8121",1,13,"1081213852","1081212902",339.11,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,1,,"1000821811",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,2,"1000821811","1000823041",444.65,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,3,"1000823041","1000823111",235.28,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,4,"1000823111","1000823121",246.98,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,5,"1000823121","1000823171",323.05,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,6,"1000823171","1000825711",308.64,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,7,"1000825711","1000825741",225.49,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,8,"1000825741","1000825781",664.85,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,9,"1000825781","1000825841",324.52,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,10,"1000825841","1000825851",309.86,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,11,"1000825851","1000825861",305.47,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,12,"1000825861","1000825881",245.25,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,13,"1000825881","1000825921",348.22,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,14,"1000825921","1000821901",247.83,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,15,"1000821901","1000825951",258.02,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,16,"1000825951","1000826021",340.05,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,17,"1000826021","1000826041",223.56,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,18,"1000826041","1000826051",176.85,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,19,"1000826051","1000826111",156.36,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,20,"1000826111","1000826121",176.74,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,21,"1000826121","1000826151",187.12,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,22,"1000826151","1000826161",124.36,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,23,"1000826161","100082139831",1070.79,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,24,"100082139831","100082139841",391.84,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,25,"100082139841","100082139861",358.64,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,26,"100082139861","100082139911",238.34,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,27,"100082139911","100082139921",206.43,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,28,"100082139921","1000826241",265.1,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,29,"1000826241","1000826261",313.17,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,30,"1000826261","1000826311",307.18,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,31,"1000826311","1000826341",333.03,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,32,"1000826341","10008240451",341.14,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,33,"10008240451","10008235021",216.69,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",0,34,"10008235021","1000822371",279.93,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,1,,"10008245132",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,2,"10008245132","1000826362",564.84,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,3,"1000826362","1000826372",388.47,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,4,"1000826372","1000826452",335.11,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,5,"1000826452","1000826462",243.9,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,6,"1000826462","100082140002",198.01,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,7,"100082140002","100082140082",334.32,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,8,"100082140082","100082140092",308.38,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,9,"100082140092","100082140142",255.03,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,10,"100082140142","100082140172",355.39,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,11,"100082140172","1000826862",1009.96,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,12,"1000826862","1000826882",192.86,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,13,"1000826882","1000826902",178.22,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,14,"1000826902","1000826912",166.63,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,15,"1000826912","1000826952",167.96,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,16,"1000826952","1000826962",225.79,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,17,"1000826962","1000826982",192.71,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,18,"1000826982","1000827022",330.3,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,19,"1000827022","1000825302",231.7,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,20,"1000825302","1000827092",258.35,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,21,"1000827092","1000827122",367.89,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,22,"1000827122","1000827132",243.79,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,23,"1000827132","1000827142",269.96,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,24,"1000827142","1000827152",306.42,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,25,"1000827152","1000827162",390.43,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,26,"1000827162","1000827172",305.75,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,27,"1000827172","1000827182",331.18,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,28,"1000827182","1000827212",220.65,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,29,"1000827212","1000823722",344.36,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,30,"1000823722","1000823772",384.38,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,31,"1000823772","1000823782",175.67,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,32,"1000823782","1000823832",233.39,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH82,"82","82",1,33,"1000823832","1000822872",339.11,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",0,1,,"108200179851",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",0,2,"108200179851","10820018491",517.26,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",0,3,"10820018491","10820018501",413.71,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",0,4,"10820018501","10820055941",1116.49,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",0,5,"10820055941","10820097121",499.58,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",0,6,"10820097121","10820015111",383.19,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",0,7,"10820015111","10820015191",335.26,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",0,8,"10820015191","10820015281",248.15,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",0,9,"10820015281","10820044791",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",1,1,,"10820044802",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",1,2,"10820044802","108200147962",480.81,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",1,3,"108200147962","10820044782",380.75,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",1,4,"10820044782","10820014392",411.87,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",1,5,"10820014392","10820014422",239.2,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",1,6,"10820014422","10820014532",314.07,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",1,7,"10820014532","10820097532",340.0,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",1,8,"10820097532","10820018562",558.05,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",1,9,"10820018562","10820055672",1123.59,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",1,10,"10820055672","10820055662",402.61,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH8200,"8200","8200",1,11,"10820055662","108200181962",520.87,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,1,,"100821161",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,2,"100821161","1008219851",338.77,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,3,"1008219851","10082136031",608.68,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,4,"10082136031","10082110481",421.17,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,5,"10082110481","10082126681",539.56,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,6,"10082126681","100821106401",192.41,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,7,"100821106401","100821106411",315.25,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,8,"100821106411","10082127091",230.11,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,9,"10082127091","10082127511",267.23,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,10,"10082127511","10082127671",240.51,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,11,"10082127671","100821106421",386.79,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,12,"100821106421","1008216981",501.74,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,13,"1008216981","1008217021",331.16,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,14,"1008217021","1008215291",232.61,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,15,"1008215291","10082145011",228.85,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,16,"10082145011","100821106281",235.06,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,17,"100821106281","10082161761",345.2,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,18,"10082161761","10082128201",384.41,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,19,"10082128201","10082128271",135.88,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,20,"10082128271","10082128291",292.95,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,21,"10082128291","10082128331",356.46,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,22,"10082128331","100821106291",280.08,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,23,"100821106291","100821106301",379.24,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,24,"100821106301","10082128401",342.44,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,25,"10082128401","100821106311",317.91,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,26,"100821106311","10082110981",359.67,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,27,"10082110981","10082112791",410.84,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,28,"10082112791","100821151191",611.09,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,29,"100821151191","100821181631",338.16,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",0,30,"100821181631","10082111141",543.14,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,1,,"100821106332",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,2,"100821106332","10082111002",411.92,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,3,"10082111002","10082126702",223.63,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,4,"10082126702","10082126722",329.76,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,5,"10082126722","100821106342",407.13,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,6,"100821106342","10082126782",257.0,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,7,"10082126782","10082126812",345.52,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,8,"10082126812","100821106352",252.47,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,9,"100821106352","10082126862",240.49,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,10,"10082126862","10082161752",408.72,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,11,"10082161752","1008211752",257.64,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,12,"1008211752","10082143542",254.66,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,13,"10082143542","1008211912",176.88,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,14,"1008211912","1008216002",258.87,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,15,"1008216002","100821106362",340.01,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,16,"100821106362","100821106372",528.23,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,17,"100821106372","10082130382",389.99,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,18,"10082130382","10082130472",195.12,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,19,"10082130472","10082130642",281.19,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,20,"10082130642","10082130732",209.52,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,21,"10082130732","100821106382",292.15,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,22,"100821106382","100821106392",260.66,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,23,"100821106392","10082196962",504.31,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,24,"10082196962","100821130072",435.24,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,25,"100821130072","10082120642",676.44,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH821,"821","821",1,26,"10082120642","10082112",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH827,"827","827",0,1,,"100827138821",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH827,"827","827",0,2,"100827138821","10082782271",362.55,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH827,"827","827",0,3,"10082782271","10082782291",209.96,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH827,"827","827",0,4,"10082782291","10082782411",706.7,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH827,"827","827",0,5,"10082782411","10082782421",196.36,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH827,"827","827",0,6,"10082782421","10082728951",329.02,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH827,"827","827",0,7,"10082728951","10082729011",391.83,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH827,"827","827",0,8,"10082729011","10082729081",359.02,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH827,"827","827",0,9,"10082729081","10082729121",366.49,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH827,"827","827",0,10,"10082729121","10082729151",221.96,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH827,"827","827",0,11,"10082729151","10082729191",222.08,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH827,"827","827",0,12,"10082729191","10082734901",364.26,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH827,"827","827",0,13,"10082734901","10082734931",484.54,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
Kaohsiung,KHH827,"827","827",0,14,"10082734931","10082735441",577.74,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.539
