"routeuid","routeid","routename_zh_tw","routename_en","operatorid","operatorname","subrouteuid","subrouteid","subroutename_zh_tw","subroutename_en","direction","city","citycode","stopuid","stopid","stopname_zh_tw","stopname_en","stopsequence","positionlon","positionlat","geohash","stationuid","stationid","bearing","ivrno","loccitycode","loccityname_zh_tw","loccityname_en","loctowncode","loctownname_zh_tw","loctownname_en","updatetime","etl_dtm"
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373282,"10806373282",馬場,Racecourse,35,120.4257888794,22.780500412,wsj9s756h,KHH807,"807",NW,"11268",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373272,"10806373272",天主堂,Catholic Church,36,120.4228286743,22.7807426453,wsj9s715r,KHH809,"809",W,"10424",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373262,"10806373262",敬老院,Home of Respect for the Aged,37,120.4185791016,22.7809295654,wsj9s5nhs,KHH811,"811",W,"11600",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806337912,"10806337912",靜和醫院,Jin He Hospital,38,120.4166793823,22.7811832428,wsj9s5hwp,KHH3897,"3897",NW,"166",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373252,"10806373252",烏山巷,Wushan Lane,39,120.4121932983,22.7815170288,wsj9s51rz,KHH813,"813",W,"11244",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373242,"10806373242",奧深水,Aoshenshuei,40,120.4091491699,22.7817802429,wsj9egr32,KHH815,"815",SW,"11587",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373232,"10806373232",南勢巷,Nanshih Lane,41,120.4074935913,22.7788047791,wsj9efy01,KHH817,"817",SW,"11090",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373222,"10806373222",深水國小,Shen-Shuei Elementary School,42,120.4056854248,22.7771053314,wsj9efkwr,KHH819,"819",S,"715",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373212,"10806373212",石格,Shihge,43,120.4046173096,22.7737636566,wsj9ecgfz,KHH821,"821",SW,"714",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373202,"10806373202",竹崎(高雄科大.燕巢),"Jhuci(National Kaohsiung University of Science and Technology, Yanchao)",44,120.4012527466,22.7724571228,wsj9ec9e0,KHH823,"823",W,"713",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373192,"10806373192",清照寺,Cingjhao Temple,45,120.393157959,22.7730312347,wsj9e9ewe,KHH825,"825",SW,"712",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373182,"10806373182",深水,Shenshuei,46,120.3899307251,22.7723884583,wsj9e996b,KHH827,"827",W,"711",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373172,"10806373172",塔仔腳,Tazihjiao,47,120.385307312,22.7710323334,wsj9e3mfu,KHH829,"829",W,"710",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806398172,"10806398172",大仁路(裕賀牛觀光工廠),Daren Rd. Yuho Beef tourist factory,48,120.3831939697,22.7703781128,wsj9e3hr5,KHH1405,"1405",SW,"174",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373162,"10806373162",橫山國小,Hengshan Elementary School,49,120.3794555664,22.767950058,wsj9e2c8u,KHH831,"831",SW,"709",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373152,"10806373152",橫山路口,Hengshan Rd. Intersection,50,120.376411438,22.765871048,wsj9e0rkv,KHH833,"833",SW,"11945",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373142,"10806373142",樹德科技大學(橫山路),Shu-Te University(Hengshan Rd.),51,120.37449646,22.7647666931,wsj9e0nn3,KHH835,"835",SW,"787",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373132,"10806373132",高雄看守所,"Kaohsiung Second Prison,Agency of Corrections,Ministry of Justice",52,120.3689041138,22.7615470886,wsj97p9gw,KHH837,"837",SW,"7614",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373122,"10806373122",義大醫院,E-Da Hospital,53,120.3639984131,22.7649288177,wsj9dbnrk,KHH637,"637",W,"7126",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373112,"10806373112",角宿路口,Jyue siou Rd. Intersection,54,120.3597946167,22.7609767914,wsj96ze26,KHH839,"839",S,"473",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373102,"10806373102",北鳳雄,North fongsyong,55,120.3575286865,22.7558116913,wsj96y9dj,KHH841,"841",SW,"7601",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373092,"10806373092",鳳山厝,Fongshancuo,56,120.3550872803,22.7536296844,wsj96wpvk,KHH843,"843",SW,"7600",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373082,"10806373082",鳳山厝農場,Fongshancuo Farm,57,120.3511962891,22.7507266998,wsj96tthd,KHH845,"845",SW,"538",KHH,高雄市,Kaohsiung,"64000160",大社區,Dashe Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373072,"10806373072",萬金松,Wanjinsong,58,120.3459472656,22.7473964691,wsj96t11p,KHH847,"847",SW,"7599",KHH,高雄市,Kaohsiung,"64000160",大社區,Dashe Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373062,"10806373062",北國麗景,Beiguo Lijing,59,120.3382492065,22.7417411804,wsj96k58h,KHH849,"849",SW,"820",KHH,高雄市,Kaohsiung,"64000040",楠梓區,Nanzi Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373052,"10806373052",土庫(楠梓),Tuku(Nanzih),60,120.3359985352,22.7390937805,wsj9679bz,KHH851,"851",SW,"539",KHH,高雄市,Kaohsiung,"64000040",楠梓區,Nanzi Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373042,"10806373042",楠梓運動園區(土庫路),Nanzih Sports Venue(Tuku Rd.),61,120.3324356079,22.7349090576,wsj964z2k,KHH853,"853",SW,"540",KHH,高雄市,Kaohsiung,"64000040",楠梓區,Nanzi Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373032,"10806373032",楠梓派出所(楠梓路),Nanzi Police Station(Nanzih Rd.),62,120.3285522461,22.730676651,wsj961uxf,KHH855,"855",S,"1132",KHH,高雄市,Kaohsiung,"64000040",楠梓區,Nanzi Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373022,"10806373022",楠梓農會,Nanzi Farmers' Association,63,120.3295059204,22.7285556793,wsj961t72,KHH857,"857",SE,"18165",KHH,高雄市,Kaohsiung,"64000040",楠梓區,Nanzi Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373012,"10806373012",楠梓站,Nanzih Station,64,120.324836731,22.7266197205,wsj9613b5,KHH859,"859",SW,"39",KHH,高雄市,Kaohsiung,"64000040",楠梓區,Nanzi Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806397232,"10806397232",捷運都會公園站,MRT Metropolitan Park Station,65,120.3209915161,22.7301979065,wsj93czj4,KHH1155,"1155",N,"1283",KHH,高雄市,Kaohsiung,"64000040",楠梓區,Nanzi Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8069,"8069","8041A","8041A","10320",高雄客運,KHH8069,"8069","8041A","8041A",0,Kaohsiung,KHH,KHH108069169951,"108069169951",林園站,Linyuan Station,1,120.3877944946,22.5020999908,wsj852rsn,KHH197,"197",NW,"10977",KHH,高雄市,Kaohsiung,"64000130",林園區,Linyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8069,"8069","8041A","8041A","10320",高雄客運,KHH8069,"8069","8041A","8041A",0,Kaohsiung,KHH,KHH108069169961,"108069169961",東林西路,Donglin W. Rd.,2,120.3910827637,22.5031204224,wsj858d45,KHH199,"199",E,"9135",KHH,高雄市,Kaohsiung,"64000130",林園區,Linyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8069,"8069","8041A","8041A","10320",高雄客運,KHH8069,"8069","8041A","8041A",0,Kaohsiung,KHH,KHH10806916021,"10806916021",林園,Linyuan,3,120.3948135376,22.5037746429,wsj858svf,KHH2372,"2372",E,"1055",KHH,高雄市,Kaohsiung,"64000130",林園區,Linyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8069,"8069","8041A","8041A","10320",高雄客運,KHH8069,"8069","8041A","8041A",0,Kaohsiung,KHH,KHH10806964201,"10806964201",東林東路,Donglin E. Rd.,4,120.3976821899,22.5042800903,wsj858ybv,KHH223,"223",N,"10950",KHH,高雄市,Kaohsiung,"64000130",林園區,Linyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8069,"8069","8041A","8041A","10320",高雄客運,KHH8069,"8069","8041A","8041A",0,Kaohsiung,KHH,KHH108069159121,"108069159121",林園區公所,Linyuan District Office,5,120.3950271606,22.507768631,wsj859kvr,KHH224,"224",N,"2366",KHH,高雄市,Kaohsiung,"64000130",林園區,Linyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8069,"8069","8041A","8041A","10320",高雄客運,KHH8069,"8069","8041A","8041A",0,Kaohsiung,KHH,KHH108069169981,"108069169981",分局,Branch office,6,120.3946609497,22.509305954,wsj859swn,KHH202,"202",N,"10412",KHH,高雄市,Kaohsiung,"64000130",林園區,Linyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8069,"8069","8041A","8041A","10320",高雄客運,KHH8069,"8069","8041A","8041A",0,Kaohsiung,KHH,KHH10806963511,"10806963511",林園高中,Linyuan Senior High School,7,120.3950576782,22.5134887695,wsj85dmn8,KHH203,"203",N,"359",KHH,高雄市,Kaohsiung,"64000130",林園區,Linyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8069,"8069","8041A","8041A","10320",高雄客運,KHH8069,"8069","8041A","8041A",0,Kaohsiung,KHH,KHH108069170001,"108069170001",清水岩路口,Cingshueiyan Rd. Intersection,8,120.3955612183,22.5167198181,wsj85ej37,KHH195,"195",N,"86",KHH,高雄市,Kaohsiung,"64000130",林園區,Linyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8069,"8069","8041A","8041A","10320",高雄客運,KHH8069,"8069","8041A","8041A",0,Kaohsiung,KHH,KHH108069170011,"108069170011",介壽路,Jieshou Rd.,9,120.3963317871,22.5204391479,wsj85etzj,KHH193,"193",N,"7447",KHH,高雄市,Kaohsiung,"64000130",林園區,Linyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8069,"8069","8041A","8041A","10320",高雄客運,KHH8069,"8069","8041A","8041A",0,Kaohsiung,KHH,KHH108069170021,"108069170021",新金潭,Sinjin Pond,10,120.3969421387,22.5237808228,wsj85sq6s,KHH191,"191",N,"356",KHH,高雄市,Kaohsiung,"64000130",林園區,Linyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8069,"8069","8041A","8041A","10320",高雄客運,KHH8069,"8069","8041A","8041A",0,Kaohsiung,KHH,KHH108069170031,"108069170031",潭頭,Tantou,11,120.3972625732,22.5263595581,wsj85sy9e,KHH189,"189",N,"355",KHH,高雄市,Kaohsiung,"64000130",林園區,Linyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8069,"8069","8041A","8041A","10320",高雄客運,KHH8069,"8069","8041A","8041A",0,Kaohsiung,KHH,KHH108069170041,"108069170041",中厝,Jhongcuo,12,120.3989639282,22.5294933319,wsj85trgg,KHH187,"187",N,"354",KHH,高雄市,Kaohsiung,"64000130",林園區,Linyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8069,"8069","8041A","8041A","10320",高雄客運,KHH8069,"8069","8041A","8041A",0,Kaohsiung,KHH,KHH108069170051,"108069170051",林內,Linnei,13,120.3996429443,22.5317211151,wsj85vb2f,KHH185,"185",NE,"353",KHH,高雄市,Kaohsiung,"64000130",林園區,Linyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8069,"8069","8041A","8041A","10320",高雄客運,KHH8069,"8069","8041A","8041A",0,Kaohsiung,KHH,KHH108069170061,"108069170061",林內橋,Linnei Bridge,14,120.4009933472,22.5340805054,wsj85y1qd,KHH183,"183",N,"352",KHH,高雄市,Kaohsiung,"64000130",林園區,Linyuan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8069,"8069","8041A","8041A","10320",高雄客運,KHH8069,"8069","8041A","8041A",0,Kaohsiung,KHH,KHH108069170071,"108069170071",鳳林一路,Fonglin 1st Rd.,15,120.4018554688,22.5364055634,wsj85y9un,KHH181,"181",N,"351",KHH,高雄市,Kaohsiung,"64000140",大寮區,Daliao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8069,"8069","8041A","8041A","10320",高雄客運,KHH8069,"8069","8041A","8041A",0,Kaohsiung,KHH,KHH108069170081,"108069170081",昭明,Jhaoming,16,120.4037094116,22.5396766663,wsj85z5r1,KHH179,"179",NE,"200",KHH,高雄市,Kaohsiung,"64000140",大寮區,Daliao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806392412,"10806392412",旗山市場,Cishan Market,3,120.4834976196,22.8898715973,wsjdjwvrh,KHH29,"29",S,"9953",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH108063160822,"108063160822",延平路(旗山區公所),Yanping Rd.(Cishan district office),4,120.4830856323,22.8877258301,wsjdjwt4e,KHH442,"442",S,"9718",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373592,"10806373592",旗山轉運站,Cishan Bus Transfer Station,5,120.4842529297,22.8836574554,wsjdjtvfy,KHH443,"443",N,"9717",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373572,"10806373572",德昌路(中學路口),Dechang Rd.(Jhongsyue Rd. Intersection),6,120.4819793701,22.8816051483,wsjdjtkr1,KHH450,"450",SW,"2114",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373562,"10806373562",中學路,Jhongsyue Rd.,7,120.4786453247,22.8828411102,wsjdjt9y5,KHH452,"452",NW,"10321",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH108063126042,"108063126042",秋涼山,Ciouliang Mountain,8,120.476524353,22.8796100616,wsjdjt076,KHH913,"913",SW,"3258",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH108063152282,"108063152282",頭林巷口,Toulin Lane Intersection,9,120.4752502441,22.8765888214,wsjdjkx3u,KHH916,"916",S,"3273",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373532,"10806373532",花旗山莊,Huaci Villa,10,120.4742279053,22.8729896545,wsjdj7ysu,KHH759,"759",S,"11000",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373522,"10806373522",旗南一路,Cinan 1st Rd.,11,120.4728622437,22.8697319031,wsjdj7m9v,KHH761,"761",S,"11842",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373512,"10806373512",和昌,Hechang,12,120.4705810547,22.864616394,wsjdj6kh0,KHH763,"763",SW,"10888",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373502,"10806373502",武鹿,Wulu,13,120.4685821533,22.8611392975,wsjdj3dxc,KHH766,"766",S,"10984",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373492,"10806373492",衛光里,Weiguang Village,14,120.4685516357,22.856803894,wsjdj2fw8,KHH769,"769",S,"11935",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH8063,"8063","8023區間車","8023Interval","10320",高雄客運,KHH8063,"8063","8023區間車","8023Interval",1,Kaohsiung,KHH,KHH10806373482,"10806373482",大山,Dashan,15,120.4678421021,22.8531932831,wsjdj2612,KHH290,"290",S,"10136",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
